transaction_id,date,user_id,type,category,subcategory,amount_inr,payment_method,merchant,is_recurring,is_essential,note
9f6b592e-3e3c-4ba2-a9a8-116a42c0b64d,2026-03-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,433,UPI,Grocery store,false,true,
96e4d635-4d26-455c-a047-fd7102ac6601,2026-03-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,251,UPI,Local transport,false,true,
6c31ab80-bc67-48ee-a22d-1d5027ac5caa,2026-03-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,415,UPI,Local transport,false,true,
f9ada425-78d7-4d24-a638-59ec1f97d19c,2026-03-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3825,UPI,Utility provider,true,true,
60eee3d8-9b64-4d6b-a588-f65a65df83b4,2026-03-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,337,Card,Grocery store,false,true,
63c4edb4-4ca0-4eb3-ac21-553cbc3d78ff,2026-03-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,174,UPI,Local transport,false,true,
b013977e-0cd8-4e65-a7e4-919218af390a,2026-03-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,553,UPI,Grocery store,false,true,
02baf8a3-1030-4070-a608-3accd67881be,2026-03-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,300,Cash,Local transport,false,true,
f7af65eb-f2e7-4c73-a0a9-14b8b31c749c,2026-03-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
4efdcaee-3a60-41e0-a8e3-1c3e5774fecd,2026-03-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,448,UPI,Food outlet,false,false,
a5f912c5-7966-4edc-a668-df0d3b4425fd,2026-03-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
19b81fe8-1a79-4ad5-a01c-4d8ace090b18,2026-03-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,321,UPI,Food outlet,false,false,
b0b34813-a46a-4b8d-a419-5f5d330381a3,2026-03-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,956,Card,Grocery store,false,true,
522a5eda-583b-4298-ac64-817f850b02cd,2026-03-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,316,UPI,Local transport,false,true,
60396016-d048-4d79-ad5f-5ed63eccfae1,2026-03-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
58e4c402-c8a4-4dc2-a839-d2a948d1d404,2026-03-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,905,Card,Grocery store,false,true,
c28060b0-28cc-4deb-a7b3-16f078f90050,2026-03-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,101,UPI,Local transport,false,true,
44e2fd57-7734-4605-a7cb-861fabaf15d9,2026-03-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,916,UPI,Grocery store,false,true,
920cf7b5-93eb-46e2-aed4-c0afba839ebd,2026-03-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,103,UPI,Local transport,false,true,
01cc3a3b-3e3d-468a-acc8-31043b3481c7,2026-03-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,614,Card,Grocery store,false,true,
22391888-8f34-463d-add3-946f5fe205d8,2026-03-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,311,UPI,Local transport,false,true,
66bdc61d-e391-4ebc-ab6c-3e6b3721dd56,2026-03-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,465,Card,Grocery store,false,true,
81bb0fc5-8a71-4f24-a353-85d13e746bdc,2026-03-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1046,UPI,Grocery store,false,true,
bbf939ac-8cb4-4c9a-aa7e-c73c53fb8e75,2026-03-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,140,UPI,Local transport,false,true,
bc6d69b8-4cfd-462b-a4ac-85007b96d98f,2026-03-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,128,UPI,Local transport,false,true,
3e3079e5-02fc-484f-ad36-0aedfdb1fd55,2026-03-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Freelance,Project payment,8408,UPI,Freelance client,false,true,
91b07e59-c75d-430a-aac2-d67b603247e5,2026-03-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,400,UPI,Local transport,false,true,
57fe7f8b-d743-416c-acd0-ff09295e0e07,2026-03-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,880,UPI,Grocery store,false,true,
8d10c001-1e6e-416e-a9f0-2a444489a187,2026-03-19,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,137,UPI,Local transport,false,true,
f49fafd3-83d8-433d-a8c9-06997835883a,2026-03-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,936,UPI,Grocery store,false,true,
90524c5c-d8fb-40b3-a590-11e25d5678cb,2026-03-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,398,UPI,Local transport,false,true,
7ab2d357-2472-44c3-aba3-e2116e8288c7,2026-03-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,851,UPI,Food outlet,false,false,
e36f6725-c3fa-44d8-af72-11e32bb66a95,2026-03-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,926,UPI,Grocery store,false,true,
17aa2df5-21dc-4cde-a298-2e4c5f365e37,2026-03-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,254,UPI,Local transport,false,true,
abccd8af-4733-4f15-a3e3-f316e9ca3429,2026-03-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,94,UPI,Local transport,false,true,
ee55518e-9667-496c-aa86-78ad8711cfe6,2026-03-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,247,UPI,Local transport,false,true,
31dd747d-df5d-4d8a-a1bd-5eb8ab5f8135,2026-03-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,537,UPI,Grocery store,false,true,
ae3e1182-c63e-4569-a642-8f0141059840,2026-03-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,241,Cash,Local transport,false,true,
665c7dfd-b017-4683-a456-bd24f2d12631,2026-03-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Healthcare,Medicine or consultation,1198,Card,Healthcare provider,false,true,
421305ef-5d95-4a51-a038-3ac193211ade,2026-03-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,394,UPI,Local transport,false,true,
b154bfd8-523d-4182-aba6-663f9ebe144c,2026-03-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,933,UPI,Grocery store,false,true,
1b420339-89e7-4810-a355-550d5298df07,2026-03-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,383,UPI,Local transport,false,true,
dd5a3658-9e97-4088-a571-903efe415f53,2026-03-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,402,UPI,Local transport,false,true,
a4aab601-2f69-45fa-a515-e7564757f9e4,2026-04-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,88000,Bank transfer,Employer,true,true,
00d60f79-6252-4965-a7ec-401a7bd6943b,2026-04-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,147,UPI,Local transport,false,true,
87ebc0fe-dd8f-4bda-a730-3e1e0f35ec8f,2026-04-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
e16edc8b-a5e6-4cc8-a67f-8bd46a2941be,2026-04-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,229,UPI,Local transport,false,true,
55cbba0c-dece-480d-ad02-a90d326e2ed3,2026-04-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1086,UPI,Grocery store,false,true,
bcc67496-4f49-4706-a08a-0f3f832f514e,2026-04-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,173,UPI,Local transport,false,true,
26e46925-e428-4936-abb4-47156331b1ec,2026-04-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1114,UPI,Food outlet,false,false,
4dce1acd-5216-4306-a6ca-627de3c944ae,2026-04-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,2615,Card,Retail store,false,false,
699d6a3c-0037-48ac-aa5a-f1bdc7e82b0b,2026-04-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3901,UPI,Utility provider,true,true,
98c8ebc1-0ff7-4cf3-a38a-37361011b047,2026-04-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,287,UPI,Grocery store,false,true,
4628c415-641e-47ab-a196-f22800c5daa1,2026-04-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,342,UPI,Local transport,false,true,
83a2a0ea-0593-4e7a-a556-abc6ea478043,2026-04-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
9e7dad90-be2d-4e06-a35e-4d2aaa2a6fdd,2026-04-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,167,Cash,Local transport,false,true,
67a837cc-6bc4-4afa-a207-6d11a5c4d3a1,2026-04-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
f934de9f-df27-49a5-af86-4f2d3781443a,2026-04-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,301,Cash,Local transport,false,true,
05bf5843-8a9c-463a-ae98-2e4f9764db60,2026-04-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,257,Cash,Local transport,false,true,
d247acf9-b8ca-4074-a2ff-83afdd8bfeaa,2026-04-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
bdcd372f-e2f7-4a23-ad9c-5c337fa254f3,2026-04-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1097,UPI,Food outlet,false,false,
5a59d687-0518-4be3-a9d0-2695484b0dac,2026-04-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1080,UPI,Grocery store,false,true,
3e539222-dcac-4a3a-aec7-131fb7d2b71a,2026-04-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1160,UPI,Food outlet,false,false,
54dab2bf-7a27-40d3-aba0-6eb3ed97cdd0,2026-04-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1444,UPI,Entertainment venue,false,false,
63cdff98-24eb-4a35-a2b5-9577ad21e162,2026-04-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,269,UPI,Local transport,false,true,
6247b454-fb5b-4596-aff5-5735bf762e2e,2026-04-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,272,UPI,Local transport,false,true,
741f4f68-687e-474b-a1cc-635ff545580c,2026-04-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,199,Cash,Local transport,false,true,
7339412a-b417-4963-aec7-1a28f368dc6c,2026-04-16,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,301,UPI,Local transport,false,true,
79905ca5-3a27-41c4-a363-6d438eaef30b,2026-04-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,940,UPI,Grocery store,false,true,
d58dbd5c-8ed6-4c6a-af00-8b9b734d3253,2026-04-17,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,214,UPI,Local transport,false,true,
10ddcd28-41a1-4e71-ad73-88e89d835707,2026-04-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,2038,UPI,Education provider,false,true,
a0528bed-a948-4cc8-ae29-d67e51a34e3f,2026-04-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,325,UPI,Local transport,false,true,
d1984152-22b5-409d-a388-546ecbe58a27,2026-04-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,172,UPI,Local transport,false,true,
3a13fdc8-a334-4c36-a0c7-99844f78b094,2026-04-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,2318,UPI,Education provider,false,true,
aec5ff6b-0fc4-40e8-a845-14ffb80a5794,2026-04-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,350,UPI,Local transport,false,true,
ab78ef75-7ee6-4fe4-a56d-8ad4068ec12f,2026-04-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1218,UPI,Food outlet,false,false,
cbd8bb57-0a67-4700-a03f-0717f8fe8c4d,2026-04-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,422,UPI,Entertainment venue,false,false,
f2ef7ad7-a7fe-4fd5-ab7c-267b427560c8,2026-04-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1266,UPI,Food outlet,false,false,
a6e95e69-af71-4582-a574-d190da27a78d,2026-04-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1060,UPI,Entertainment venue,false,false,
eb621a67-4936-4b82-a896-9e1a6c649fa6,2026-04-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1118,UPI,Grocery store,false,true,
125b7489-f319-49fb-a2aa-9fb4879052b3,2026-04-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,179,Cash,Local transport,false,true,
3633f821-6146-49a0-a59a-97ed2068f5b9,2026-04-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,358,UPI,Grocery store,false,true,
e89df679-d8e2-4e42-aa6a-5c5b58aaa2b3,2026-04-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,239,UPI,Local transport,false,true,
5d150ce2-2249-418f-ad05-87c61adba53f,2026-04-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,1041,UPI,Grocery store,false,true,
58f278ba-cfb3-4547-ac1d-b7c48e86c3ff,2026-04-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,323,UPI,Local transport,false,true,
f9a38af6-51d6-4cf2-a3b1-73aab4d1baac,2026-04-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,582,UPI,Grocery store,false,true,
c4b9d418-a33b-4100-a153-34616bd68b2b,2026-04-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,264,UPI,Local transport,false,true,
b5fff6bd-f25b-4d1e-a87a-000fca4a4ba0,2026-05-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,88000,Bank transfer,Employer,true,true,
584ff5b3-5670-4420-a4b3-3fc1641c38c3,2026-05-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,223,UPI,Local transport,false,true,
f23dadaf-5f0c-4065-a3bc-84892d3eade2,2026-05-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
89d49da9-c57e-42fa-a753-1cb18b135cce,2026-05-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,653,UPI,Grocery store,false,true,
c812467f-857c-4e92-a79c-97992bad5fc0,2026-05-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Entertainment,Leisure,1590,UPI,Entertainment venue,false,false,
b4e33d4a-522f-47c0-adbd-749850d93779,2026-05-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,721,UPI,Grocery store,false,true,
b9300825-1998-492a-a914-9a080dee8377,2026-05-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,436,UPI,Food outlet,false,false,
194485a0-a50d-4834-a4c3-45f813b1920b,2026-05-04,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,331,UPI,Local transport,false,true,
fd4095bb-af03-484e-af86-7cd10101b6c6,2026-05-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,2917,UPI,Utility provider,true,true,
608d7a53-ce84-40c7-af60-9f5085637d77,2026-05-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,192,Cash,Local transport,false,true,
818c2130-812d-438d-ad36-732984956360,2026-05-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,985,Card,Grocery store,false,true,
c979f0d8-d128-44c7-aa37-618841f9931b,2026-05-06,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,142,UPI,Local transport,false,true,
cc85f7ec-895f-442b-af41-a216dcbd7591,2026-05-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Internet,899,Card,Internet provider,true,true,
16873773-a166-4521-a8e0-155f29f890fe,2026-05-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,668,Card,Grocery store,false,true,
c3ee1df3-15e8-47e1-a2f3-cdc348213a09,2026-05-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,95,UPI,Local transport,false,true,
45821302-9f24-4178-a103-bb7f28320efc,2026-05-07,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,948,UPI,Food outlet,false,false,
058125b9-a242-49df-afca-eea351b95f16,2026-05-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Subscriptions,Digital services,799,Card,Subscription services,true,false,
ed866e7d-d53b-47eb-a8e5-b107be01c7f8,2026-05-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,400,Card,Grocery store,false,true,
07085181-a05c-47f9-a195-06a14bab05a8,2026-05-08,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,342,UPI,Local transport,false,true,
c562ec88-82d0-45c2-aaf6-c2f186288122,2026-05-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,625,UPI,Grocery store,false,true,
5c097e2c-08aa-4194-a9cc-1673cdcd12b3,2026-05-09,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,832,UPI,Food outlet,false,false,
f7248533-2f6f-4eac-a4a0-cec81283a170,2026-05-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Debt,Loan payment,8000,Bank transfer,Loan account,true,true,
56cc671c-2346-47c2-a157-a9ebf8656ac6,2026-05-10,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,475,UPI,Grocery store,false,true,
a5ac00f6-68dd-4a19-a9fd-d40da6cf397c,2026-05-11,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,654,UPI,Grocery store,false,true,
2df7f0d5-ad70-4eb7-a96c-10cc38cbb559,2026-05-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,337,UPI,Local transport,false,true,
83a918c7-f1e5-46d6-a457-170ef84c7edc,2026-05-12,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,1906,Card,Retail store,false,false,
f6cc5726-05bb-4f68-aa4c-0360a3c7e3b9,2026-05-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,776,UPI,Grocery store,false,true,
b2f4b20e-65c3-49b6-a47c-5f4be570619c,2026-05-13,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,179,UPI,Local transport,false,true,
a29de2c8-a4c3-4ebe-a672-acbb114365c4,2026-05-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,668,UPI,Grocery store,false,true,
5d75c0a4-50a1-4658-a506-c10213b728a2,2026-05-14,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,229,UPI,Local transport,false,true,
9fb91e35-5d48-4360-a2df-66870d6a4842,2026-05-15,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,309,Cash,Local transport,false,true,
5c237b57-9801-43e1-ac71-e7100a776b16,2026-05-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Freelance,Project payment,9668,UPI,Freelance client,false,true,
3283052a-fe12-4f6e-abd5-90ae3e5bde3d,2026-05-18,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,104,UPI,Local transport,false,true,
6e4584e8-1d3b-44cb-a312-102baef7f831,2026-05-20,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,387,UPI,Local transport,false,true,
0a8c43f9-0b8c-4ead-a46d-51b61c4fb7a2,2026-05-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,270,UPI,Grocery store,false,true,
57437bb8-8ed3-4c8b-a4e2-9f8fadf9d2a7,2026-05-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,213,UPI,Local transport,false,true,
79a11dbd-ffec-4085-aa1c-5a57d7c1c649,2026-05-21,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Education,Course or materials,1806,UPI,Education provider,false,true,
6466c1b8-5d9a-4b93-a947-2b49f91fc52e,2026-05-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,798,UPI,Grocery store,false,true,
b19d4b55-d938-4487-a5e3-6ff78f5ff586,2026-05-22,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,270,Cash,Local transport,false,true,
fb557fe1-f3f0-4b59-a00b-35ff3a8b17ff,2026-05-23,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,798,UPI,Food outlet,false,false,
77ae6bb8-b442-4bed-ab0a-d783b9c2ff86,2026-05-24,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,754,UPI,Grocery store,false,true,
0eebc39e-045d-420f-a557-d6823c5dc666,2026-05-25,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,385,Cash,Local transport,false,true,
39f3549e-2f38-4ce8-a8f7-9fd64be79194,2026-05-26,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,306,UPI,Local transport,false,true,
97ebe701-7083-4e2a-aa5b-282381805dc1,2026-05-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,314,UPI,Grocery store,false,true,
4f44bfbe-1969-4b79-a9e9-b0862453054b,2026-05-27,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,90,UPI,Local transport,false,true,
5840bc0d-c866-43a6-a3cf-cda80dae0319,2026-05-28,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,183,UPI,Local transport,false,true,
f8020d6c-e0ff-4b44-a634-beaf3edc8616,2026-05-29,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,195,UPI,Local transport,false,true,
6ee5ec59-fe3e-421b-a5cb-8af220d35ffc,2026-05-30,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,428,UPI,Food outlet,false,false,
955ac615-7d02-4452-a30a-47ed0cc7f4a9,2026-05-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,459,Card,Grocery store,false,true,
afd33640-a476-4e08-a90c-6b8762259252,2026-05-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,1053,UPI,Food outlet,false,false,
d8bcaafe-6220-4ecf-a7de-14e78641ef0c,2026-05-31,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Shopping,Personal purchase,732,Card,Retail store,false,false,
d14963df-bd8e-4837-a993-c04afa1f394b,2026-06-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,INCOME,Salary,Primary salary,88000,Bank transfer,Employer,true,true,
63acebe7-6915-49a1-abeb-aef8507cde47,2026-06-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,404,UPI,Local transport,false,true,
d839095e-e51e-42cf-a680-c329ced36da1,2026-06-01,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,815,UPI,Food outlet,false,false,
78b58820-08d8-4d88-a309-438c86f07cb1,2026-06-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Housing,Rent,22000,Bank transfer,Landlord,true,true,
354ee092-ca16-474a-abcf-1d53c6450199,2026-06-02,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,216,UPI,Local transport,false,true,
e4d4624c-5580-49bd-af8e-76d34b8ce9a6,2026-06-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Food,Groceries,551,Card,Grocery store,false,true,
6693d859-c72f-4116-ae39-6a552fb1c952,2026-06-03,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,273,UPI,Local transport,false,true,
a2253288-613a-4070-ab53-42e5922d2cfe,2026-06-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Utilities,Electricity and water,3224,UPI,Utility provider,true,true,
8d28ad77-fb39-48a7-a7b4-41287019f8d7,2026-06-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Transport,Commute,348,UPI,Local transport,false,true,
d4760f18-ec04-4433-ad48-57d0c24efc96,2026-06-05,6f168c2c-529c-4ec8-9932-90d1b493cf87,EXPENSE,Dining,Restaurant or delivery,458,UPI,Food outlet,false,false,
