record_id,date,goal_id,goal_type,target_value,actual_value,progress_percent,forecast_value,achievement_probability,status
3c6607d3-b9b3-4959-ac46-37a807ba81e8,2026-03-01,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.3,1.0139,7.3,0.99,ON_TRACK
84025a4c-7814-4244-a7d3-21ddb537728f,2026-03-02,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,62072,1.5,962116,0.99,ON_TRACK
b568e41f-a745-4646-a09b-488fac63f0b8,2026-03-02,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,0,0,0,0.08,AT_RISK
7aa6daa9-a04c-47b9-ae44-b2673ac34f4f,2026-03-02,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,7,0.99,ON_TRACK
abd27488-4d2f-4c81-ab16-dd3f919db548,2026-03-02,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,26,1.04,26,0.99,ON_TRACK
b5bc67a7-c6a2-42e1-a534-532914970763,2026-03-02,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,98426.97,0.9082,ON_TRACK
de8761ec-d7e9-411a-a68c-d3e95fad345f,2026-03-02,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.6,1.0556,7.6,0.99,ON_TRACK
3dc07d6d-3a8c-4ce0-ab18-2d50780bf6ea,2026-03-03,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,61388,1.5,634342.67,0.99,ON_TRACK
322798a3-c64c-47fb-acf5-68628cfc53b3,2026-03-03,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.4,0.1714,8.4,0.5429,AT_RISK
ad01eb4f-24fb-42d0-afb8-1e86a1ad049b,2026-03-03,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,7,0.99,ON_TRACK
2ebc5aa0-91f7-48a7-a832-03c5b7126244,2026-03-03,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,33,1.32,33,0.99,ON_TRACK
cb0ab506-4a59-41e4-a542-88d37b8fe546,2026-03-03,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,97877.09,0.9041,ON_TRACK
4450ff89-4009-421e-ac14-55fac2261d80,2026-03-03,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
210a5948-72fa-4f59-ab41-2f133fb70ea7,2026-03-04,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,60973,1.5,472540.75,0.99,ON_TRACK
d8d2b5dc-7a6e-4d72-ada9-eef0c0c02d3e,2026-03-04,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4.2,0.3,9.8,0.638,NEEDS_ATTENTION
fbfc7a30-bcae-4daf-a452-016e70f55f39,2026-03-04,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,4.67,0.824,NEEDS_ATTENTION
084ce3c4-14ce-48f3-a3af-4ec85329a421,2026-03-04,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,37,1.48,37,0.99,ON_TRACK
224b6ce7-cc3d-4dc9-af0b-ef5e6c80cf93,2026-03-04,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,97333.33,0.9,ON_TRACK
50419c82-4871-4556-a509-1416acd36a54,2026-03-04,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.5,0.9028,6.5,0.8925,ON_TRACK
2660210a-1e35-4564-ab7f-11c6ba3ddbe0,2026-03-05,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,56637,1.5,351149.4,0.99,ON_TRACK
baa5f1ea-98c3-4200-a2cf-39b6b83ad2a2,2026-03-05,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,6.1,0.4357,10.67,0.7074,NEEDS_ATTENTION
b57bd0f6-4812-4270-a990-5c6536e978ea,2026-03-05,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,5.25,0.944,ON_TRACK
3a38ccfe-149b-4f66-ac62-a892b67de6ee,2026-03-05,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
b029a56f-b48f-4719-a7cd-c21d5de065f0,2026-03-05,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,96795.58,0.896,ON_TRACK
6485a75b-8777-4d23-aeff-049660abf964,2026-03-05,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.6,0.9167,6.6,0.905,ON_TRACK
0c7b457e-436f-44a8-ac12-6b500e6dd039,2026-03-06,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,55784,1.5,288217.33,0.99,ON_TRACK
fb7ea147-6ad2-401f-a871-6286ec154812,2026-03-06,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8.5,0.6071,11.9,0.8013,NEEDS_ATTENTION
042f3efb-109a-4bb7-a075-4fe840a02b5b,2026-03-06,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,4.2,0.7928,NEEDS_ATTENTION
c7f0c2f9-1fde-4b0b-a401-2bf6161a29fb,2026-03-06,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,24,0.96,24,0.944,ON_TRACK
a53b962b-877d-4ba1-adf4-e4106fd14ece,2026-03-06,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,96263.74,0.892,ON_TRACK
6e9bb5a0-0b15-4927-a8d5-8416fd9eaaad,2026-03-06,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.3,1.0139,7.3,0.99,ON_TRACK
68dfc4f5-38e3-4e1f-afaf-fd7b6fdb0d43,2026-03-07,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,54437,1.5,241078.14,0.99,ON_TRACK
0da3c3d0-15b6-4df2-a8a7-d62226fa8464,2026-03-07,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8.5,0.6071,9.92,0.6993,NEEDS_ATTENTION
efc63cfa-2190-4c09-adab-eb39faf168a1,2026-03-07,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4.67,0.896,ON_TRACK
b1f059bd-e5f7-4eed-a1e9-25495586b1f1,2026-03-07,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,40,1.5,40,0.99,ON_TRACK
b59d71a9-8584-4e96-aadd-681657e7f72e,2026-03-07,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,95737.7,0.888,ON_TRACK
0875846d-6188-45b3-a54a-36f98e30c7fb,2026-03-07,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,8,1.1111,8,0.99,ON_TRACK
a5bff100-1772-4037-a006-687d1f1ab0b7,2026-03-08,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,53317,1.5,206603.38,0.99,ON_TRACK
06ee3622-5b51-43b2-a9e1-377675dabac3,2026-03-08,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,10.2,0.7286,10.2,0.7357,NEEDS_ATTENTION
082dcd92-29db-4ecd-a23b-22bbc2bf0f2c,2026-03-08,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,4,0.8,4,0.8,NEEDS_ATTENTION
d76fb397-cb48-44b1-af51-ab8f5d8a7b72,2026-03-08,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,24,0.96,24,0.944,ON_TRACK
5452c3e7-96e4-45ea-a1c9-726ee42f8f45,2026-03-08,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,95217.39,0.8841,ON_TRACK
6b67e359-ff93-4e5a-aadd-b6096f776240,2026-03-08,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
f2086e5f-6750-4f75-a0a0-c876991a32b5,2026-03-09,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,52045,1.5,179266.11,0.99,ON_TRACK
c6c6f97c-93eb-4b65-ad08-626b7b6bc7fe,2026-03-09,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,1,0.0714,7,0.4529,AT_RISK
9ee392f8-0c12-4961-a3c3-e57f67b7788c,2026-03-09,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,7,0.99,ON_TRACK
a6f65397-bc3b-4397-a3aa-dd10f544622d,2026-03-09,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,26,1.04,26,0.99,ON_TRACK
b2d5b66a-a6d4-421c-a561-b784f0e41e45,2026-03-09,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,48000,0.5,94702.7,0.8803,ON_TRACK
4a0fd5c7-ef33-4d2d-aad5-f752907a1ca8,2026-03-09,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.8,0.9444,6.8,0.93,ON_TRACK
08caba7b-6b7b-4ddd-a0ee-eb7e9a01cd91,2026-03-10,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,43039,1.5,133420.9,0.99,ON_TRACK
247d7197-d621-4a8d-a07b-4b8afd6f5ceb,2026-03-10,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.6,0.1857,9.1,0.5814,AT_RISK
9c0864ef-cae4-4ee9-a3bf-6693670325ab,2026-03-10,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,3.5,0.62,NEEDS_ATTENTION
add89d48-1f13-4069-af46-68008faea3b8,2026-03-10,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,36,1.44,36,0.99,ON_TRACK
83b3a25a-e261-40f3-a43b-e32bf1789626,2026-03-10,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,109892.47,0.99,ON_TRACK
85da6dc4-a9f3-44ed-a453-cbdd686addbb,2026-03-10,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.7,0.9306,6.7,0.9175,ON_TRACK
47b00112-2cb3-4304-a0c8-491ef7e46dd4,2026-03-11,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,43039,1.5,121291.73,0.99,ON_TRACK
caf4d744-bfac-462d-a8bb-04e350578d38,2026-03-11,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4.1,0.2929,9.57,0.6247,NEEDS_ATTENTION
c92d3495-30ec-4210-acd5-83f4286c17b3,2026-03-11,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,2.33,0.452,AT_RISK
ea8a91a8-41ae-4366-ac3e-4cc7001212bc,2026-03-11,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,43,1.5,43,0.99,ON_TRACK
5dcf2cff-5280-4ca3-a462-334321da790b,2026-03-11,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,109304.81,0.99,ON_TRACK
d3127b99-447a-4ebc-a303-77bd3cbf0453,2026-03-11,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.7,1.0694,7.7,0.99,ON_TRACK
efb9c409-db1f-486e-a168-cb07e8a26154,2026-03-12,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,42020,1.5,108551.67,0.99,ON_TRACK
799788ff-f2b1-4608-aefb-a967e9b6ae53,2026-03-12,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,6.3,0.45,11.03,0.728,NEEDS_ATTENTION
1cdc9621-beb9-4726-a3e6-47ed7b5e274f,2026-03-12,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,3.5,0.656,NEEDS_ATTENTION
58f5f076-3cd2-40c2-a577-482dcbedda34,2026-03-12,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,33,1.32,33,0.99,ON_TRACK
4bdc373d-6df5-4f45-a345-a705f88fb1ba,2026-03-12,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,108723.4,0.99,ON_TRACK
44f330ac-6851-4358-a7e7-ce16d7436edc,2026-03-12,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7,0.9722,7,0.955,ON_TRACK
af051bff-4245-42c0-a8d8-30a9562e145b,2026-03-13,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,41095,1.5,97995.77,0.99,ON_TRACK
bad45942-a0e5-4bd0-a52d-feef39048bbc,2026-03-13,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,9.3,0.6643,13.02,0.8692,ON_TRACK
48cc313e-a7f8-440d-a65f-af67431ae134,2026-03-13,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,4.2,0.7928,NEEDS_ATTENTION
14675694-d9fc-42b2-a979-e05bf4e845e0,2026-03-13,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,40,1.5,40,0.99,ON_TRACK
93b235f4-5409-48d7-a763-52dd032e5e27,2026-03-13,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,108148.15,0.99,ON_TRACK
5731c518-58a3-43fd-a384-a9e068a80826,2026-03-13,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.8,0.9444,6.8,0.93,ON_TRACK
02646948-8162-44f2-a608-a5f39a4562d6,2026-03-14,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,41095,1.5,90996.07,0.99,ON_TRACK
30793cab-6a55-482c-ac5c-eb3f8e7b1f27,2026-03-14,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,9.3,0.6643,10.85,0.7576,NEEDS_ATTENTION
28669123-3dba-4737-a358-042ba56203a9,2026-03-14,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,3.5,0.692,NEEDS_ATTENTION
837a61ad-8b05-4e77-a5d3-a593efb4f019,2026-03-14,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,34,1.36,34,0.99,ON_TRACK
89c21db5-3fc3-4e02-acf7-a16345a81532,2026-03-14,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,107578.95,0.99,ON_TRACK
9711ffaa-2924-4b08-aba4-832bfbd139b5,2026-03-14,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.7,1.0694,7.7,0.99,ON_TRACK
1da998cf-0ea2-465f-ad70-000d4634e5f8,2026-03-15,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,40630,1.5,83968.67,0.99,ON_TRACK
7beb0016-cf0c-45f4-a509-60b086076be9,2026-03-15,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,10.8,0.7714,10.8,0.7743,NEEDS_ATTENTION
e22c843d-8e67-4c8b-a701-5853aec25266,2026-03-15,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,3,0.62,NEEDS_ATTENTION
845727fa-39ec-40e6-ad2d-ce3d60a29481,2026-03-15,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
fdb744a0-6450-4640-abf5-cc2cd6842c2f,2026-03-15,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,107015.71,0.9876,ON_TRACK
78ac3b5d-3ec0-4a45-ada0-8b59368d9fdb,2026-03-15,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.1,0.9861,7.1,0.9675,ON_TRACK
183fc21e-18f3-4443-a986-4c35219c7e9e,2026-03-16,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,39444,1.5,76422.75,0.99,ON_TRACK
9132f2d3-f72d-4b12-aec0-35094b951af8,2026-03-16,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.3,0.1643,16.1,0.9376,ON_TRACK
df6f98fc-43de-4165-aa48-67d0951e7d88,2026-03-16,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,0,0,0,0.08,AT_RISK
6ae22c69-3029-45fe-a096-ed44aa555061,2026-03-16,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
79c918f9-a66c-4d0a-a5ef-4623f81ff759,2026-03-16,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,106458.33,0.9834,ON_TRACK
3fe89f7e-bed7-470d-a4a9-cf6128bc06e4,2026-03-16,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.2,1,7.2,0.98,ON_TRACK
20023065-8b39-4500-a604-7960a0e748a9,2026-03-17,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,39316,1.5,71693.88,0.99,ON_TRACK
90560039-21c3-42ad-a818-0f5c9832b933,2026-03-17,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4.9,0.35,17.15,0.99,ON_TRACK
4fd1049b-021f-439e-a188-2225b7c0cf63,2026-03-17,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,3.5,0.62,NEEDS_ATTENTION
9210524f-4ddc-45ed-a358-d3cc5319191c,2026-03-17,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,40,1.5,40,0.99,ON_TRACK
41d2484d-6f59-4cbd-adbf-d8b94f4c7e31,2026-03-17,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,105906.74,0.9793,ON_TRACK
7eef1762-4962-404f-ad7c-9239fc5b65f0,2026-03-17,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7,0.9722,7,0.955,ON_TRACK
f75f8cf3-f69d-4b97-afea-545dd851c0e1,2026-03-18,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,47324,1.5,81502.44,0.99,ON_TRACK
86eea9ea-b2c6-4d0f-a94c-76692491d667,2026-03-18,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.4,0.5286,17.27,0.99,ON_TRACK
c8fdc9de-9a32-44b6-ae1f-e098d5a7bc6e,2026-03-18,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,2.33,0.452,AT_RISK
03260baf-e742-4ce9-a826-94c1054ff77e,2026-03-18,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,23,0.92,23,0.908,ON_TRACK
67ec350f-7f7e-41ab-af10-aa066886ae3d,2026-03-18,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,105360.82,0.9752,ON_TRACK
1b84ffeb-be57-44f9-aafc-05ca0a631e0e,2026-03-18,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.3,1.0139,7.3,0.99,ON_TRACK
cd6938fe-09fc-46c8-a6fc-67f0db3c0822,2026-03-19,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,46307,1.5,75553.53,0.99,ON_TRACK
f2eebce4-5073-47f8-a252-33fba3c21661,2026-03-19,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,7.4,0.5286,12.95,0.8411,NEEDS_ATTENTION
a20f3e1c-abff-4a2f-aa87-8cac42ad07cb,2026-03-19,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,3.5,0.656,NEEDS_ATTENTION
2a038715-7789-4895-aa83-9c189b1ad361,2026-03-19,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,0,0,0,0.08,AT_RISK
be38ff21-1e0d-4cdf-ad5b-d6984d3b2200,2026-03-19,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,104820.51,0.9712,ON_TRACK
8952fe02-c244-416f-a886-f697a60ecc29,2026-03-19,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.1,0.9861,7.1,0.9675,ON_TRACK
acea4bab-e6e0-4850-a0bd-17e7be70bf48,2026-03-20,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,44973,1.5,69708.15,0.99,ON_TRACK
a50d7b41-81e3-4d45-a514-709fd37c8245,2026-03-20,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,9.2,0.6571,12.88,0.8607,ON_TRACK
fee810df-d824-4658-a69e-fafc1c64c5b2,2026-03-20,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,2.8,0.5552,AT_RISK
fe8fadad-ea92-4144-acdd-775bf12c51fa,2026-03-20,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,34,1.36,34,0.99,ON_TRACK
2f41e436-744b-4acc-a683-43f13481dd2e,2026-03-20,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,104285.71,0.9671,ON_TRACK
67476608-4f67-4eb7-a6f3-845fbd08cba8,2026-03-20,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.7,0.9306,6.7,0.9175,ON_TRACK
a67a6c9a-9010-43e2-a5cf-7a9215753386,2026-03-21,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,44122,1.5,65132.48,0.99,ON_TRACK
4c48f775-29b4-4934-add8-2d109ea022ec,2026-03-21,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,9.2,0.6571,10.73,0.7503,NEEDS_ATTENTION
e5375fef-93c2-4045-a4c2-442acaf2d42c,2026-03-21,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,3.5,0.692,NEEDS_ATTENTION
87530b99-28b5-47d7-a52b-666684130fbe,2026-03-21,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,32,1.28,32,0.99,ON_TRACK
5a007b51-05a0-4428-ac03-26d6ac30b1c2,2026-03-21,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,103756.35,0.9632,ON_TRACK
b1ec472d-b07a-4a61-ae3e-f38605f7713e,2026-03-21,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.9,1.0972,7.9,0.99,ON_TRACK
5e9340d8-7f8e-4e49-a09c-c5a6651f885e,2026-03-22,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,44122,1.5,62171.91,0.99,ON_TRACK
57808007-5c6b-44e5-aa9f-a185627ac76b,2026-03-22,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,12.3,0.8786,12.3,0.8707,ON_TRACK
49f3c1bd-1b2a-4143-a798-114e13964231,2026-03-22,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,3,0.6,3,0.62,NEEDS_ATTENTION
ea55bd61-b06b-4535-a183-42ad527533ca,2026-03-22,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,44,1.5,44,0.99,ON_TRACK
17ea0e91-3f64-4bd7-a082-4275dcd5726b,2026-03-22,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,103232.32,0.9592,ON_TRACK
fb1d946b-4b60-4319-ace8-b798e0c22bbb,2026-03-22,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.9,1.0972,7.9,0.99,ON_TRACK
b0a787ea-db76-4bfd-abcf-264a9d20e62b,2026-03-23,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,42942,1.5,57878.35,0.99,ON_TRACK
7cd81dd7-08b5-4b6f-a2c0-dc6743b8529b,2026-03-23,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,2.9,0.2071,20.3,0.99,ON_TRACK
c25da0a3-546f-4636-a139-fc9a1448ac51,2026-03-23,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,1,0.2,7,0.99,ON_TRACK
756ae6c9-5b56-4a57-aa5f-63ae101bdebd,2026-03-23,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,35,1.4,35,0.99,ON_TRACK
4a39fcfd-d462-4ea4-aea7-ece4eabc0f24,2026-03-23,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,102713.57,0.9554,ON_TRACK
4045e1be-665f-4876-a4e4-000428605743,2026-03-23,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,6.6,0.9167,6.6,0.905,ON_TRACK
f613995b-fc68-473c-a91f-22f592c3641c,2026-03-24,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,42848,1.5,55345.33,0.99,ON_TRACK
7a1b077e-2862-49b2-aaca-0bf4a1962612,2026-03-24,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,4.9,0.35,17.15,0.99,ON_TRACK
56562863-1096-4de9-a730-c40de7664ca8,2026-03-24,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,7,0.99,ON_TRACK
03e9b875-39e1-43ce-acc1-4ff44c09b84e,2026-03-24,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,27,1.08,27,0.99,ON_TRACK
f8901d2c-89a1-42fa-a4f6-4713b9de498d,2026-03-24,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,102200,0.9515,ON_TRACK
a6e9b42e-3591-4e3f-a51f-1f8cc58415a6,2026-03-24,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.1,0.9861,7.1,0.9675,ON_TRACK
ea3516ab-1895-4377-a644-a6e88a7af7cb,2026-03-25,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,42601,1.5,52825.24,0.99,ON_TRACK
8c6c9c46-9e3b-4b83-a22f-9739be87620c,2026-03-25,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8,0.5714,18.67,0.99,ON_TRACK
1a13a9ff-76b0-4e52-a172-1a626493c826,2026-03-25,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,4.67,0.824,NEEDS_ATTENTION
24aebcfc-a3f7-46c0-ac9e-146034029533,2026-03-25,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,28,1.12,28,0.99,ON_TRACK
fd517313-fdd8-4f4a-ab15-e4a95fda5641,2026-03-25,2d885db5-09de-4d36-abdc-c357a5253c90,FINANCIAL,96000,56000,0.5833,101691.54,0.9477,ON_TRACK
8692bd6c-8420-44d7-a6e5-6a8629252573,2026-03-25,cb90e01c-ad24-4e88-a405-b3ab220b47ca,HABIT,7.2,7.5,1.0417,7.5,0.99,ON_TRACK
215f73de-a458-4c95-a876-bd77eb665831,2026-03-26,f516d2da-0168-4498-a19a-15c553b92083,FINANCIAL,18000,40625,1.5,48437.5,0.99,ON_TRACK
0d07a7ea-4e50-4d94-a23b-7107f4071b47,2026-03-26,6e2f27d3-b0a7-41af-ae04-dd93747ab1ab,STUDY,14,8,0.5714,14,0.9029,ON_TRACK
8cdb5668-2916-4790-ae45-b7872df8eed6,2026-03-26,942340a9-28cf-4419-a543-8fb8ad16ee20,HABIT,5,2,0.4,3.5,0.656,NEEDS_ATTENTION
0c487c40-eb78-4a37-ac9b-b0bfb66ae418,2026-03-26,f8586d7f-42a8-40bb-a2c6-46993832c939,HABIT,25,44,1.5,44,0.99,ON_TRACK
